ID,CUSTOMER_NAME,STORE_NAME,AMOUNT,TRANSACTION_DATE,STATUS
22471,Michelangelo Pedroni,Pometta-Palombi Group,1068,2013-07-06,Disputed
22472,Fabia Berlusconi,Strangio-Orsini Group,1419,2014-03-04,Disputed
22473,Antonino Rossellini,Barcaccia-Capone Group,1313,2021-07-22,Undisputed
22474,Girolamo Delle,Galiazzo-Toscanini e figli,1432,2014-05-03,Disputed
22475,Ugolino Nitto,Rossini-Moresi e figli,1611,2020-08-04,Disputed
22476,Romina Scotto,Nordio SPA,1213,2019-11-09,Undisputed
22477,Alfredo Pizzamano,"Galeati, Interminei e Lippomano s.r.l.",1827,2015-07-31,Disputed
22478,Jolanda Ferrazzi,Naccari SPA,1408,2016-08-10,Disputed
22479,Cipriano Camilleri,Baroffio-Sgarbi s.r.l.,1208,2018-07-27,Undisputed
22480,Giuseppina Bodoni,Adinolfi-Giannelli SPA,1487,2015-05-07,Undisputed
22481,Girolamo Lippomano,"Franscini, Carli e Lettiere s.r.l.",1544,2016-06-23,Disputed
22482,Lina Crispi,Montalti SPA,1550,2014-09-21,Disputed
22483,Gianna Monicelli,"Mortati, Bernetti e Boccherini SPA",1202,2021-04-28,Undisputed
22484,Gaetano Redi,Druso-Anguissola Group,1700,2016-12-06,Undisputed
22485,Valeria Valmarana,Sanguineti SPA,1764,2013-08-24,Disputed
22486,Dante Casarin,Vespa-Falloppio e figli,1364,2016-05-22,Disputed
22487,Luciana Capone,Ruffini-Tremonti SPA,1123,2015-06-06,Disputed
22488,Giovanna Faugno,Visconti-Trupiano Group,1604,2016-01-03,Undisputed
22489,Elmo Corcos,Petruzzi-Durante SPA,1828,2012-01-11,Undisputed
22490,Jacopo Baglioni,Scialpi-Tiepolo s.r.l.,1219,2018-10-29,Disputed
22491,Costanzo Cassarà,"Falier, Sgarbi e Palladio Group",1544,2021-06-15,Disputed
22492,Serena Milanesi,"Regge, Moccia e Doria Group",1143,2014-05-05,Undisputed
22493,Alessia Capecchi,Pedroni-Vergassola SPA,1773,2012-09-17,Undisputed
22494,Serena Gucci,"Morabito, Bertoli e Zanazzo e figli",1950,2017-09-21,Undisputed
22495,Annetta Interminelli,Lombardo e figli,1260,2019-05-01,Disputed
22496,Vittorio Dandolo,"Zanazzo, Peruzzi e Mezzetta Group",1397,2018-12-09,Undisputed
22497,Agostino Cianciolo,Caccioppoli-Orlando e figli,1429,2018-08-22,Undisputed
22498,Amanda Milanesi,Turci-Pellico Group,1024,2013-10-06,Undisputed
22499,Ugolino Baglioni,"Farnese, Pellegrini e Conte Group",1532,2018-12-05,Undisputed
22500,Iolanda Carnera,"Treves, Leonardi e Gulotta SPA",1038,2013-07-17,Disputed
22501,Gemma Sanguineti,"Rastelli, Veltroni e Castiglione SPA",1200,2020-02-17,Undisputed
22502,Alina Gozzano,"Benussi, Borsellino e Torricelli s.r.l.",1658,2016-11-25,Undisputed
22503,Melania Pizzo,Segni-Necci e figli,1895,2019-12-23,Disputed
22504,Donatello Broggini,Beccaria SPA,1956,2018-03-18,Undisputed
22505,Ranieri Donarelli,"Piazzi, Faugno e Carullo Group",1104,2020-11-15,Disputed
22506,Agostino Federici,Bertoli-Anguissola SPA,1948,2016-10-22,Undisputed
22507,Micheletto Russo,Balbo s.r.l.,1622,2013-03-25,Undisputed
22508,Ottone Rinaldi,Pizzetti-Cociarelli Group,1227,2012-06-08,Disputed
22509,Liliana Monaco,"Zaccagnini, Fermi e Antonetti Group",1145,2016-01-02,Undisputed
22510,Temistocle Casarin,Garobbio-Dibiasi Group,1814,2013-02-03,Disputed
22511,Adriano Fischetti,"Altera, Maspero e Montesano Group",1903,2013-12-09,Disputed
22512,Giacobbe Ruggeri,"Monicelli, Cristoforetti e Panicucci s.r.l.",1366,2013-12-11,Disputed
22513,Valentina Bataglia,Medici SPA,1363,2012-03-31,Disputed
22514,Ottavio Polani,Pasqua e figli,1940,2018-04-07,Disputed
22515,Teresa Chindamo,Mimun s.r.l.,1890,2014-02-16,Undisputed
22516,Daria Galvani,Mastroianni-Cuda Group,1341,2018-01-06,Disputed
22517,Rosa Vecellio,Querini e figli,1311,2017-11-13,Undisputed
22518,Bettina Turci,"Mastroianni, Sandi e Monte s.r.l.",1197,2013-12-28,Undisputed
22519,Enzo Camanni,Chinnici-Grisoni e figli,1822,2016-01-20,Disputed
22520,Margherita Cattaneo,Argurio e figli,1321,2019-09-15,Disputed
22521,Liliana Anguissola,Tamburi-Tresoldi s.r.l.,1597,2012-07-11,Disputed
22522,Mirco Ariasso,Cagnotto SPA,1678,2014-07-03,Disputed
22523,Gioele Lippomano,"Caccianemico, Ferrabosco e Babbo Group",1036,2019-06-04,Disputed
22524,Gianmarco Cassarà,Borsellino e figli,1928,2018-02-06,Undisputed
22525,Dina Camuccini,"Bertolucci, Doria e Grimani e figli",1738,2014-03-11,Disputed
22526,Benedetto Coardi,Fornaciari SPA,1887,2017-03-06,Undisputed
22527,Giovanna Scarfoglio,Zola-Ajello Group,1562,2013-08-19,Undisputed
22528,Bianca Scarlatti,"Bixio, Pacomio e Pinamonte e figli",1846,2013-07-22,Disputed
22529,Giosuè Schiaparelli,Semitecolo SPA,1169,2015-05-26,Undisputed
22530,Sophia Valmarana,Santoro-Almagià SPA,1294,2018-03-03,Undisputed
22531,Simone Modigliani,"Bruscantini, Dalla e Soffici e figli",1739,2011-10-29,Disputed
22532,Bettina Pausini,"Gilardoni, Ferrari e Maderno s.r.l.",1979,2012-06-17,Undisputed
22533,Valeria Baglioni,Giulietti-Spinola SPA,1127,2011-09-21,Undisputed
22534,Giuseppina Monaco,Franceschi-Marazzi e figli,1348,2013-10-15,Undisputed
22535,Marina Anguissola,"Farnese, Pellegrini e Conte Group",1364,2017-11-20,Disputed
22536,Melania Sanguineti,Pacomio-Lippomano Group,1475,2018-12-02,Disputed
22537,Liana Galuppi,Segrè-Praga SPA,1393,2012-04-24,Disputed
22538,Marisa Stoppani,Romano-Zetticci e figli,1726,2013-05-22,Undisputed
22539,Gioffre Greco,"Ziani, Vento e Paolini s.r.l.",1056,2012-04-11,Undisputed
22540,Coluccio Boaga,Tamburi-Boiardo s.r.l.,1256,2017-11-04,Undisputed
22541,Eugenia Bresciani,Lettiere s.r.l.,1015,2018-12-09,Disputed
22542,Licia Bertolucci,Vecellio-Tartaglia SPA,1598,2019-10-14,Undisputed
22543,Vittorio Chechi,"Lattuada, Monti e Mennea s.r.l.",1709,2020-11-14,Undisputed
22544,Ivo Bajamonti,Galtarossa e figli,1933,2012-12-13,Disputed
22545,Panfilo Ossola,"Saracino, Salgari e Gaggini e figli",1885,2021-07-23,Disputed
22546,Aria Donarelli,"Solari, Filangieri e Pace s.r.l.",1975,2018-08-28,Undisputed
22547,Berenice Guinizzelli,Schicchi Group,1511,2013-03-26,Disputed
22548,Flavio Camanni,Fusani e figli,1603,2015-01-07,Disputed
22549,Francesca Pisacane,Acerbi SPA,1782,2015-07-26,Undisputed
22550,Alphons Gualandi,"Lercari, Greggio e Giovine SPA",1062,2017-04-02,Undisputed
22551,Beppe Filangieri,Bruno-Morellato Group,1665,2021-05-19,Disputed
22552,Liana Righi,Raimondi s.r.l.,1436,2014-02-06,Undisputed
22553,Pierluigi Bonolis,Riccati-Tropea Group,1040,2017-05-02,Disputed
22554,Enzo Silvestri,Desio-Tiepolo SPA,1408,2016-07-15,Undisputed
22555,Luca Chindamo,"Petruzzi, Rusticucci e Pacetti e figli",1007,2012-08-06,Undisputed
22556,Liana Paruta,Segni-Necci e figli,1050,2016-11-28,Disputed
22557,Margherita Durante,Donatoni e figli,1278,2021-06-26,Disputed
22558,Rodolfo Sraffa,"Fusani, Greggio e Eco s.r.l.",1810,2012-05-18,Disputed
22559,Gemma Scotto,"Staglieno, Pedersoli e Lanfranchi Group",1423,2019-08-17,Undisputed
22560,Sole Sraffa,Manzoni s.r.l.,1692,2016-11-04,Disputed
22561,Silvio Galvani,Correr-Mondaini s.r.l.,1306,2013-08-18,Disputed
22562,Pierina Gozzano,Bonatti-Berengario s.r.l.,1438,2011-09-20,Undisputed
22563,Romeo Brunelleschi,"Broschi, Tasso e Pontecorvo Group",1761,2014-10-12,Disputed
22564,Luchino Vitturi,Paltrinieri-Bevilacqua s.r.l.,1385,2019-07-14,Undisputed
22565,Elmo Endrizzi,Moretti-Dulbecco s.r.l.,1536,2014-07-21,Disputed
22566,Mario Pacelli,Pederiva-Littizzetto Group,1513,2013-07-11,Undisputed
22567,Mario Papafava,Cafarchia s.r.l.,1798,2012-07-17,Undisputed
22568,Mario Giannetti,Biagiotti-Druso Group,1485,2014-04-13,Undisputed
22569,Diana Cattaneo,Brambilla SPA,1243,2020-10-15,Disputed
22570,Rosaria Bignardi,Ioppi SPA,1397,2011-11-09,Undisputed
22571,Livia Trotta,"Rossini, Gramsci e Vezzali Group",1349,2020-08-19,Disputed
22572,Ferdinando Sommaruga,Travia s.r.l.,1876,2021-06-08,Disputed
22573,Alessia Morpurgo,Udinese-Nitto SPA,1024,2021-07-25,Undisputed
22574,Cipriano Prada,Marini e figli,1573,2021-07-06,Disputed
22575,Ottavio Donà,Majorana-Quasimodo SPA,1387,2021-02-03,Disputed
22576,Agostino Canevascini,"Trotta, Matteotti e Barillaro SPA",1284,2015-08-31,Undisputed
22577,Susanna Zoppetti,Gianetti e figli,1480,2017-12-26,Disputed
22578,Licia Solimena,Barberini SPA,1695,2020-10-27,Disputed
22579,Michelotto Cainero,"Nicolini, Vespucci e Alighieri Group",1555,2015-01-13,Undisputed
22580,Temistocle Casarin,Forza s.r.l.,1344,2017-03-24,Disputed
22581,Armando Carnera,"Pareto, Tozzi e Querini e figli",1201,2016-07-03,Undisputed
22582,Cipriano Pizzo,"Donati, Aloisio e Colletti e figli",1644,2020-08-10,Undisputed
22583,Lando Vigorelli,Duodo-Emo s.r.l.,1172,2013-03-17,Undisputed
22584,Enrico Gioberti,Carullo e figli,1601,2020-10-05,Disputed
22585,Gianmarco Sordi,"Sansoni, Alfonsi e Pastine Group",1647,2015-10-10,Disputed
22586,Livio Renzi,Panicucci-Schiaparelli e figli,1116,2012-01-30,Disputed
22587,Ermanno Valentino,Guarato-Casalodi e figli,1346,2017-06-05,Undisputed
22588,Marina Trupiano,"Rinaldi, Zabarella e Solari e figli",1371,2012-02-14,Disputed
22589,Sophia Fabrizi,Bignardi SPA,1936,2015-09-13,Undisputed
22590,Diana Trevisan,"Treves, Leonardi e Gulotta SPA",1514,2013-08-27,Undisputed
22591,Martino Pedersoli,"Emo, Pozzecco e Brambilla e figli",1330,2018-01-30,Disputed
22592,Costantino Conte,Pizzetti-Musatti s.r.l.,1690,2013-05-11,Undisputed
22593,Silvio Littizzetto,"Gonzaga, Piane e Parpinel Group",1902,2014-09-11,Undisputed
22594,Mirco Bajamonti,Barberini s.r.l.,1247,2016-06-18,Disputed
22595,Gioffre Pellegrini,Onisto Group,1087,2019-05-11,Disputed
22596,Temistocle Ruffini,Cavanna e figli,1563,2020-03-02,Undisputed
22597,Maurizio Pausini,"Gori, Papafava e Lovato Group",1454,2018-06-07,Undisputed
22598,Angelica Donini,Roth-Baracca Group,1692,2012-03-23,Disputed
22599,Panfilo Delle,Persico-Mondadori SPA,1804,2017-08-20,Disputed
22600,Severino Giannetti,"Prada, Favata e Gasperi SPA",1084,2016-06-18,Disputed
22601,Fabia Valentino,Tagliafierro s.r.l.,1262,2015-08-30,Undisputed
22602,Micheletto Niscoromni,"Zoppetti, Pizzetti e Lattuada SPA",1402,2016-04-09,Disputed
22603,Berenice Guinizzelli,"Cocci, Gemito e Treccani SPA",1995,2018-06-29,Undisputed
22604,Enzo Zichichi,"Boito, Zito e Montanelli SPA",1791,2020-12-07,Undisputed
22605,Jacopo Bignardi,Guarneri Group,1625,2013-09-28,Disputed
22606,Michelangelo Comencini,"Conte, Canali e Luciani SPA",1099,2021-02-18,Disputed
22607,Antonino Monaco,Gozzano SPA,1998,2016-11-05,Disputed
22608,Gaetano Camilleri,Soffici e figli,1057,2021-01-14,Undisputed
22609,Camillo Seddio,Golgi-Albertini s.r.l.,1653,2021-06-11,Undisputed
22610,Gianni Romiti,Traversa-Righi SPA,1610,2017-03-16,Disputed
22611,Licia Leoncavallo,"Nosiglia, Napolitano e Maderno SPA",1243,2021-08-03,Undisputed
22612,Nicola Raurica,Correr s.r.l.,1863,2014-11-06,Undisputed
22613,Donna Sgalambro,"Manacorda, Boaga e Visconti s.r.l.",1830,2013-07-23,Disputed
22614,Giosuè Galvani,Scaduto SPA,1910,2021-06-22,Undisputed
22615,Leonardo Rinaldi,Zanichelli e figli,1686,2018-02-02,Undisputed
22616,Arnulfo Zito,Goldoni e figli,1625,2016-10-13,Disputed
22617,Giuliana Saragat,"Villadicani, Udinesi e Vitturi e figli",1802,2018-12-09,Undisputed
22618,Alessandro Federici,"Falcone, Tartaglia e Golgi s.r.l.",1390,2018-01-26,Disputed
22619,Claudia Chechi,Giannini e figli,1437,2019-04-15,Disputed
22620,Berenice Casadei,Ciampi-Garobbio e figli,1374,2019-07-12,Disputed
22621,Donna Monduzzi,Riccati-Sabatini e figli,1441,2015-01-18,Disputed
22622,Nino Segrè,Trillini-Paganini Group,1901,2015-07-10,Disputed
22623,Bianca Ossola,Biagi-Gualtieri s.r.l.,1630,2014-08-23,Disputed
22624,Iolanda Valentino,Tamburi Group,1059,2018-05-13,Undisputed
22625,Uberto Valmarana,"Cagnotto, Pavone e Sinisi Group",1376,2013-11-17,Undisputed
22626,Renata Depero,"Combi, Borzomì e Moresi Group",1671,2016-12-11,Disputed
22627,Ferdinando Schiaparelli,Babato e figli,1858,2021-04-18,Disputed
22628,Gioffre Lamborghini,Romano-Zetticci e figli,1576,2014-11-26,Undisputed
22629,Achille Pausini,Scalfaro e figli,1427,2019-06-08,Undisputed
22630,Achille Paruta,"Botta, Nadi e Rossellini Group",1181,2019-10-19,Disputed
22631,Ludovico Giulietti,Ruggeri SPA,1563,2021-08-11,Disputed
22632,Piersanti Bonatti,Mannoia-Chiappetta e figli,1387,2015-05-13,Undisputed
22633,Uberto Pulci,Tresoldi-Druso e figli,1056,2021-07-08,Undisputed
22634,Benedetto Mantegazza,Novaro SPA,1398,2017-02-07,Undisputed
22635,Simone Trotta,"Righi, Sabbatini e Casini e figli",1139,2013-08-25,Undisputed
22636,Valentina Traetta,"Emanuelli, Rapisardi e Combi s.r.l.",1236,2017-04-08,Disputed
22637,Adriana Cianciolo,Togliatti SPA,1781,2017-07-09,Disputed
22638,Carla Donà,"Gaggini, Beccheria e Montanari s.r.l.",1728,2017-11-21,Disputed
22639,Serena Ferrazzi,Gotti-Bembo SPA,1246,2012-08-13,Undisputed
22640,Mirco Prada,Niscoromni-Magnani s.r.l.,1741,2016-03-24,Undisputed
22641,Victoria Corcos,Bosurgi e figli,1497,2020-10-07,Undisputed
22642,Mariana Pietrangeli,Impastato s.r.l.,1700,2013-05-20,Disputed
22643,Antonio Bragadin,"Broschi, Tasso e Pontecorvo Group",1824,2020-04-18,Undisputed
22644,Simone Bertolucci,Abba-Gelli Group,1014,2017-10-29,Disputed
22645,Flavia Monaco,Dibiasi-Renzi s.r.l.,1266,2014-08-11,Undisputed
22646,Romolo Zacchia,"Guicciardini, Borrani e Falcone Group",1551,2017-04-01,Disputed
22647,Enrico Juvara,Botta Group,1990,2020-03-26,Disputed
22648,Ludovico Monduzzi,Aloisio Group,1840,2013-12-20,Undisputed
22649,Greca Lippomano,Bruno SPA,1118,2018-09-19,Disputed
22650,Giampiero Bonolis,"Zoppetto, Verri e Salvini SPA",1434,2020-12-11,Undisputed
22651,Amleto Sauli,Chinnici SPA,1392,2016-08-03,Undisputed
22652,Michelangelo Guinizzelli,Modiano-Barozzi SPA,1380,2021-08-01,Disputed
22653,Griselda Nitto,Letta-Boccherini s.r.l.,1024,2012-08-27,Undisputed
22654,Giuliana Sommaruga,"Pastine, Antonini e Duodo e figli",1511,2016-11-17,Disputed
22655,Gianni Mercantini,"Martucci, Caironi e Saracino Group",1034,2015-07-14,Disputed
22656,Dante Vigorelli,Ferrucci-Chiesa Group,1511,2017-10-22,Undisputed
22657,Ottone Dellucci,Zecchini-Amato e figli,1618,2013-04-08,Undisputed
22658,Nanni Mercantini,Ligorio e figli,1985,2014-06-25,Undisputed
22659,Flavia Taliani,Cagnin e figli,1944,2018-09-13,Undisputed
22660,Arnulfo Seddio,"Marazzi, Gelli e Migliaccio s.r.l.",1565,2015-04-14,Disputed
22661,Donna Schicchi,"Caironi, Lupo e Brunelleschi Group",1809,2018-12-11,Undisputed
22662,Ansaldo Bonolis,Russo Group,1336,2016-02-06,Undisputed
22663,Adriana Zichichi,"Federico, Procacci e Endrizzi SPA",1141,2014-01-02,Undisputed
22664,Nedda Sommaruga,"Galilei, Boaga e Maggioli s.r.l.",1665,2012-02-19,Disputed
22665,Gianluigi Pausini,Mantegazza SPA,1521,2015-12-01,Disputed
22666,Antonello Blasi,Gozzano e figli,1913,2019-11-27,Disputed
22667,Gioele Toselli,"Tornatore, Morricone e Cadorna SPA",1369,2015-05-30,Undisputed
22668,Michelangelo Bataglia,Toninelli Group,1151,2018-12-15,Disputed
22669,Delfino Celentano,"Pizzetti, Rocca e Grisoni SPA",1532,2016-01-30,Disputed
22670,Berenice Delle,Bianchi s.r.l.,1298,2017-10-21,Disputed
22671,Gianfrancesco Folliero,Magnani e figli,1079,2017-07-25,Disputed
22672,Torquato Foa,Villarosa-Almagià s.r.l.,1454,2016-01-26,Undisputed
22673,Nina Saraceno,Pizzo-Gullotta s.r.l.,1616,2015-11-12,Disputed
22674,Greca Cattaneo,Grisoni-Migliaccio SPA,1699,2018-01-03,Disputed
22675,Giacobbe Scarfoglio,Aldobrandi s.r.l.,1309,2012-04-17,Disputed
22676,Ranieri Depero,Casale-Pizziol Group,1871,2017-06-20,Undisputed
22677,Margherita Innocenti,Mastandrea-Guarneri s.r.l.,1846,2017-11-17,Undisputed
22678,Ricciotti Bertolucci,"Miniati, Cicilia e Cerquiglini SPA",1439,2012-03-22,Disputed
22679,Antonello Donini,"Gottardi, Mastroianni e Zoppetto SPA",1511,2013-04-07,Disputed
22680,Romolo Angeli,"Ceravolo, Pedrazzini e Oliboni SPA",1598,2014-05-19,Undisputed
22681,Giorgia Rastelli,Gianvecchio s.r.l.,1502,2020-11-07,Disputed
22682,Massimiliano Papafava,Samele-Gualtieri SPA,1117,2018-12-14,Disputed
22683,Eliana Monaco,"Caccianemico, Caruso e Draghi s.r.l.",1299,2019-02-27,Undisputed
22684,Nicoletta Trotta,"Adinolfi, Guglielmi e Grimani e figli",1971,2021-03-15,Undisputed
22685,Fabia Ciani,"Bellocchio, Biagiotti e Bassi SPA",1294,2012-12-14,Disputed
22686,Corrado Luxardo,Grisoni-Moresi s.r.l.,1681,2015-03-27,Undisputed
22687,Leonardo Cafarchia,Buscetta SPA,1736,2021-01-04,Undisputed
22688,Piersanti Brunelleschi,Carosone-Tartini Group,1323,2020-07-30,Disputed
22689,Aria Marzorati,"Mercati, Cociarelli e Frescobaldi s.r.l.",1227,2021-07-30,Undisputed
22690,Donna Jovinelli,"Montessori, Borsellino e Taliercio e figli",1164,2019-01-19,Disputed
22691,Ivo Bianchini,"Asmundo, Cipolla e Romagnoli SPA",1037,2012-05-08,Disputed
22692,Benedetto Sollima,"Antonelli, Salieri e Morlacchi e figli",1574,2012-12-28,Undisputed
22693,Roberto Donati,"Fantoni, Bartoli e Ariasso e figli",1375,2014-05-11,Undisputed
22694,Nanni Faugno,"Boito, Siffredi e Lanfranchi SPA",1895,2015-07-29,Undisputed
22695,Nicoletta Chindamo,Caccianemico Group,1433,2016-06-04,Disputed
22696,Jacopo Procacci,"Vattimo, Pacelli e Barcaccia SPA",1912,2012-07-05,Disputed
22697,Alberico Sauro,Salvini e figli,1179,2014-06-30,Disputed
22698,Stella Chittolini,Gianinazzi-Monicelli SPA,1533,2013-10-10,Undisputed
22699,Antonina Milanesi,Ortese s.r.l.,1141,2014-12-30,Disputed
22700,Santino Lucciano,Pertile-Dallapé e figli,1686,2014-12-12,Disputed
22701,Maria Maspero,"Benussi, Borsellino e Torricelli s.r.l.",1116,2016-12-08,Undisputed
22702,Bianca Turci,Tonisto SPA,1241,2021-03-28,Undisputed
22703,Luchino Pietrangeli,Curiel-Torlonia e figli,1969,2012-01-14,Undisputed
22704,Cipriano Antonacci,"Donati, Pavarotti e Argurio s.r.l.",1172,2014-01-05,Disputed
22705,Flora Riccardi,"Galuppi, Rosselli e Bellini e figli",1514,2016-03-12,Undisputed
22706,Enzo Broggini,"Romano, Malaparte e Cristoforetti SPA",1113,2018-06-07,Disputed
22707,Pierangelo Ossola,Niscoromni-Magnani s.r.l.,1288,2015-10-28,Undisputed
22708,Beppe Abba,Toscanini-Turati Group,1517,2020-12-14,Disputed
22709,Francesca Pizzo,Cafarchia s.r.l.,1697,2020-05-24,Undisputed
22710,Marcello Ferrata,Zichichi-Carli Group,1319,2013-03-09,Disputed
22711,Mariano Gadda,Meucci-Magnani SPA,1385,2013-03-22,Undisputed
22712,Lando Gozzano,"Pozzecco, Pascarella e Riccardi s.r.l.",1778,2017-11-26,Disputed
22713,Camillo Sanguineti,"Leonardi, Borsellino e Bignami SPA",1543,2012-02-17,Disputed
22714,Ida Bragadin,Camiscione e figli,1329,2011-12-12,Undisputed
22715,Gloria Toselli,Antelami e figli,1056,2016-10-29,Undisputed
22716,Guido Boiardo,Mezzetta-Guicciardini e figli,1930,2017-01-16,Undisputed
22717,Enrico Conte,Brunello-Nadi SPA,1572,2012-07-30,Disputed
22718,Ronaldo Sauro,"Tartini, Longhena e Bertoli e figli",1449,2013-08-26,Undisputed
22719,Piersanti Comencini,Zeffirelli-Orengo SPA,1920,2021-01-20,Disputed
22720,Gioffre Rossellini,Modugno s.r.l.,1633,2018-02-20,Disputed
22721,Bettina Depero,"Perozzo, Fabbri e Canali Group",1554,2015-03-25,Undisputed
22722,Valentina Pizzo,Vitturi-Mascagni s.r.l.,1389,2019-04-01,Disputed
22723,Benedetto Jovinelli,"Antonetti, Caetani e Geraci SPA",1735,2020-10-26,Disputed
22724,Bartolomeo Beffa,"Roth, Botticelli e Chechi Group",1893,2020-06-14,Disputed
22725,Adriana Gualandi,Berrè-Mennea e figli,1305,2014-02-02,Disputed
22726,Sandro Zamengo,Pavanello-Zampa Group,1817,2014-08-09,Disputed
22727,Achille Cattaneo,"Lucciano, Toso e Polani s.r.l.",1552,2011-12-20,Undisputed
22728,Valerio Argurio,Pederiva-Marinetti Group,1593,2016-09-25,Undisputed
22729,Antonino Gadda,Bodoni-Anichini e figli,1775,2012-04-05,Disputed
22730,Benedetto Gozzano,"Padovano, Olivetti e Pigafetta e figli",1976,2012-11-03,Disputed
22731,Rosina Mortati,Vitturi-Capecchi s.r.l.,1526,2015-11-16,Disputed
22732,Serena Sobrero,"Zaccardo, Saraceno e Antonacci SPA",1878,2014-06-20,Disputed
22733,Aria Camuccini,Guidone-Medici Group,1536,2013-07-29,Disputed
22734,Rosa Bragadin,Ferrari Group,1415,2016-11-08,Disputed
22735,Vincenza Celentano,Anguissola s.r.l.,1080,2016-02-16,Disputed
22736,Martina Donini,"Verga, Puglisi e Iadanza Group",1635,2019-04-22,Disputed
22737,Ruggiero Sraffa,"Dalla, Majorana e Barzini SPA",1438,2012-02-02,Disputed
22738,Giovanna Finetti,Carosone e figli,1185,2014-08-19,Undisputed
22739,Dante Brunelleschi,"Abbagnale, Rossi e Boito Group",1388,2019-05-05,Undisputed
22740,Livio Casadei,"Tresoldi, Ravaglioli e Interminelli Group",1781,2016-10-31,Undisputed
22741,Beppe Majewski,Solimena s.r.l.,1434,2011-12-22,Undisputed
22742,Rembrandt Brunelleschi,"Zaccardo, Saraceno e Antonacci SPA",1298,2012-06-24,Disputed
22743,Panfilo Fabrizi,"Saffi, Scalera e Pisacane s.r.l.",1710,2014-09-30,Disputed
22744,Bianca Proietti,Vergassola-Nicolucci s.r.l.,1214,2014-02-17,Undisputed
22745,Riccardo Innocenti,"Armellini, Giolitti e Tuzzolino Group",1843,2019-12-13,Disputed
22746,Mirco Faugno,"Ferragni, Gibilisco e Broschi e figli",1743,2016-05-10,Undisputed
22747,Diana Celentano,Gasperi SPA,1026,2016-11-13,Disputed
22748,Donatella Volta,Boccioni-Ammaniti SPA,1683,2014-08-18,Undisputed
22749,Giosuè Rossi,Abbagnale-Respighi SPA,1398,2014-02-22,Undisputed
22750,Veronica Sobrero,"Mancini, Mannoia e Tartaglia e figli",1450,2012-03-18,Disputed
22751,Sandra Rastelli,"Malaparte, Peano e Legnante e figli",1661,2016-07-11,Disputed
22752,Giuseppina Oscuro,"Sraffa, Montecchi e Battaglia SPA",1468,2021-07-26,Disputed
22753,Ezio Capecchi,Gori-Niscoromni SPA,1315,2013-10-30,Disputed
22754,Sonia Redi,Giolitti-Tolentino SPA,1995,2015-03-05,Undisputed
22755,Stella Chechi,"Abbagnale, Gozzi e Carullo e figli",1171,2013-06-12,Disputed
22756,Ivan Ruffini,"Mastroianni, Galilei e Cadorna e figli",1555,2017-04-21,Undisputed
22757,Pierina Gadda,Binaghi Group,1574,2021-04-24,Disputed
22758,Camilla Fabrizi,"Cuda, Castellitto e Monduzzi e figli",1144,2019-05-20,Undisputed
22759,Giovanna Trotta,Capone Group,1689,2018-09-11,Disputed
22760,Rosa Littizzetto,"Praga, Petrucci e Impastato SPA",1841,2018-11-18,Undisputed
22761,Nicola Interminei,Marangoni Group,1062,2011-10-16,Undisputed
22762,Agostino Ossani,"Ferrante, Forza e Ferrari Group",1649,2018-03-16,Disputed
